zipcode,ANNUALTAX,ASSESSMENT,BASEBUILD,BASELAND,CAPCURR,CAPPROP,CLASS3EX,COOPUNITS,LANDAREA,MIX1BLDPCT,MIX1BLDVAL,MIX1LNDPCT,MIX1LNDVAL,MIX1RATE,MIX2BLDPCT,MIX2BLDVAL,MIX2LNDPCT,MIX2LNDVAL,MIX2RATE,NEWIMPR,NEWLAND,NEWTOTAL,OBJECTID,OLDIMPR,OLDLAND,OLDTOTAL,OWNOCCT,PHASEBUILD,PHASELAND,SALEPRICE,TAXRATE,latitude,longitude,bakery_count,bakery_mean_rating,bakery_mean_price_level,bar_count,bar_mean_rating,bar_mean_price_level,cafe_count,cafe_mean_rating,cafe_mean_price_level,grocery_or_supermarket_count,grocery_or_supermarket_mean_rating,grocery_or_supermarket_mean_price_level,movie_theater_count,movie_theater_mean_rating,movie_theater_mean_price_level,park_count,park_mean_rating,park_mean_price_level,pharmacy_count,pharmacy_mean_rating,pharmacy_mean_price_level,restaurant_count,restaurant_mean_rating,restaurant_mean_price_level,school_count,school_mean_rating,school_mean_price_level,spa_count,spa_mean_rating,spa_mean_price_level,subway_station_count,subway_station_mean_rating,subway_station_mean_price_level,log(SALEPRICE),saledate_int
20895,3210.13,420642.5,58072.5,38120.0,377663.0,419777.5,0.0,0.0,962.75,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,226465.0,228412.5,454877.5,7257.75,161670.0,187095.0,348765.0,0.0,234010.0,186632.5,408812.5,0.85,38.9116592434,-77.0201525621,6.0,3.89166666667,1.76923076923,12.75,4.09791666667,1.82118758435,8.75,4.08308823529,1.80833333333,12.5,3.65916666667,1.91666666667,0.75,4.9,,9.75,4.41875,,12.5,2.95,2.0,19.0,3.85237745098,1.65079365079,0.0,,,2.25,4.21666666667,,1.75,3.95,,5.52968868925,1.3696344e+18
20901,4192.886,509498.0,111730.3,73027.6,502478.0,540346.0,0.0,0.0,2932.7,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,347125.0,200241.0,547366.0,8748.4,273078.0,161934.0,435012.0,0.0,351410.0,158088.0,523545.5,0.85,38.9307057582,-77.0272425291,6.7,3.98564393939,1.28976608187,9.8,4.09875117481,1.97941176471,8.0,4.14301900585,1.79685733943,9.2,3.68201058201,1.81547619048,1.3,4.2,,9.7,4.288,,9.7,3.23142857143,1.66,17.4,3.83787742082,1.8434245579,0.0,,,6.1,4.024,2.75,1.5,3.925,,5.60052012373,1.369008e+18
20902,2664.29545455,339362.727273,133185.909091,59237.1818182,312736.909091,349295.454545,0.0,0.0,2878.54545455,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,186918.181818,187904.545455,374822.727273,6298.18181818,169668.181818,159661.818182,329330.0,0.0,177954.545455,161408.181818,327319.090909,0.85,38.9301011928,-77.0005555715,5.36363636364,4.03725490196,1.30625,9.45454545455,4.08798941799,1.85381593715,6.72727272727,4.283125,1.48707482993,10.0909090909,3.82625,1.76666666667,0.636363636364,4.4,,8.09090909091,4.25666666667,,7.45454545455,2.7130952381,1.93333333333,17.9090909091,3.91161800446,1.43854441716,0.0,,,3.09090909091,3.97012987013,2.0,0.818181818182,3.81666666667,,5.44389901961,1.36095709091e+18
20903,1603.8544,194304.8,92331.88,42308.76,188688.8,194530.8,0.0,0.0,1148.6,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,116347.6,83799.2,200146.8,15526.52,119749.6,75802.0,195551.6,0.0,117273.2,77031.6,1032833.36,0.85,38.9272758113,-77.0332343643,11.72,3.90965838509,1.546875,18.08,4.01619348371,1.76235192683,17.16,4.19036078431,1.47692736185,17.0,3.55463768116,1.98913043478,0.8,3.9,,12.96,4.15,,17.0,3.01418219462,2.0,19.16,3.87489500221,1.80354925776,0.76,4.4,,5.28,4.28571428571,,1.76,3.75,,5.93308573374,1.3565664e+18
20904,2896.586,367538.0,151129.6,67626.5333333,348818.0,371015.333333,0.0,0.0,1049.86666667,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,246831.333333,142904.0,389735.333333,7327.06666667,184241.333333,126678.0,310919.333333,0.0,241468.666667,126069.333333,381960.0,0.85,38.902196793,-76.9942614589,6.2,3.85526159502,1.47141290727,9.6,3.96161793372,2.02433296784,7.73333333333,4.05721838266,1.68503160258,9.53333333333,3.86579365079,2.04861111111,0.6,4.03333333333,,8.73333333333,4.29888888889,,8.86666666667,2.99931216931,2.0,14.6,3.73478508772,1.6357059315,1.33333333333,4.0,,4.8,4.07366666667,2.72222222222,1.66666666667,3.905,,5.28306004783,1.36078272e+18
20905,1937.105,227895.0,81225.0,31827.5,227895.0,243067.5,0.0,0.0,1697.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,155995.0,87072.5,243067.5,9233.25,146207.5,82237.5,228445.0,0.0,147262.5,80632.5,405000.0,0.85,38.8924962665,-77.0082776471,2.75,2.6,1.33333333333,5.25,3.43333333333,1.96666666667,11.25,3.4,1.51282051282,4.25,2.4,2.0,0.75,4.5,,12.0,4.42666666667,,3.75,3.36666666667,2.0,16.5,3.63933823529,1.61666666667,3.5,4.3,,0.75,,,2.5,3.875,,5.57341553692,1.3716216e+18
20906,1909.1,248000.0,87760.0,37368.3333333,224600.0,239586.666667,0.0,0.0,1248.33333333,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,165416.666667,97570.0,262986.666667,4452.0,153513.333333,93560.0,247073.333333,0.0,155430.0,92570.0,260000.0,0.85,38.8728026727,-76.9981025519,6.0,3.9,1.61538461538,7.0,3.915,2.10526315789,6.66666666667,4.08888888889,1.5,9.33333333333,4.1,1.88888888889,1.0,,,8.33333333333,4.14,,9.66666666667,3.1,1.875,10.6666666667,3.93666666667,1.77631578947,0.0,,,5.0,4.27142857143,,0.666666666667,3.9,,5.22885641445,1.3771584e+18
20910,3159.17178571,339857.142857,83749.0357143,37228.75,318403.785714,355063.357143,0.0,0.0,2386.85714286,0.0,0.0,0.0,0.0,0.0114285714286,0.0,0.0,0.0,0.0,0.0,185426.428571,196701.071429,382127.5,5308.35714286,155245.714286,161359.285714,316605.0,0.0,180611.071429,159246.071429,339427.321429,0.998214285714,38.9265852413,-77.0026099031,5.64285714286,3.92188283208,1.46001846722,11.0,4.11262143409,1.7020649359,7.42857142857,4.26219644708,1.5559922012,11.7857142857,3.88900226757,1.62708333333,0.428571428571,4.5,,8.96428571429,4.34981481481,,9.10714285714,3.03245833333,1.85087719298,17.3214285714,3.8584742294,1.55362270921,0.0,,,2.60714285714,4.07265306122,2.66666666667,1.07142857143,3.935,,5.45976079574,1.36321611429e+18
20912,2485.24,314574.166667,90065.3333333,45528.4166667,302287.166667,347461.583333,0.0,0.0,2880.5,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,186555.0,178095.833333,364650.833333,4487.66666667,142193.333333,149647.5,291840.833333,0.0,168600.833333,145973.333333,298613.416667,0.85,38.9296598165,-77.0113032758,3.41666666667,3.90388888889,1.375,9.75,3.99169900275,1.67939925572,5.25,4.08475,1.51521164021,9.33333333333,3.6037037037,1.7962962963,0.416666666667,4.5,,6.5,4.31333333333,,10.9166666667,2.76296296296,1.78571428571,17.25,3.81571702206,1.42970866709,0.0,,,1.08333333333,3.775,,0.833333333333,3.9,,5.43832676647,1.3658688e+18
20992,15368.5,307370.0,136864.0,18418.0,307370.0,309520.0,0.0,0.0,2875.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,176780.0,132740.0,309520.0,524.0,169570.0,140240.0,309810.0,0.0,173620.0,133750.0,275000.0,5.0,38.8620331531,-76.9611975917,2.0,3.1,2.0,0.0,,,1.0,2.5,2.0,4.0,3.1,2.0,0.0,,,3.0,,,8.0,2.9,2.0,12.0,3.2125,1.16666666667,0.0,,,0.0,,,0.0,,,5.43933269383,1.383264e+18
